state_name,Day,people_fully_vaccinated,people_fully_vaccinated_per_hundred,total_vaccinations,total_vaccinations_per_hundred
Kansas,2021-03-21,388360,13.33,1072867,36
Kansas,2021-03-22,393220,13.5,1081274,37
Kansas,2021-03-23,397845,13.66,1088988,37
Kansas,2021-03-24,410299,14.08,1115858,38
Kansas,2021-03-25,420310,14.43,1140488,39
Kansas,2021-03-26,431585,14.81,1170671,40
Kansas,2021-03-27,452500,15.53,1217475,41
Kansas,2021-03-28,471050,16.17,1249912,42
Kansas,2021-03-29,477019,16.37,1261951,43
Kansas,2021-03-30,481373,16.52,1269292,43
Kansas,2021-03-31,491016,16.85,1290992,44
Kansas,2021-04-01,499609,17.15,1311354,45
Kansas,2021-04-02,519347,17.83,1367364,46
Kansas,2021-04-03,535254,18.37,1408174,48
Kansas,2021-04-04,554497,19.03,1446575,49
Kansas,2021-04-05,559886,19.22,1456012,49
Kansas,2021-04-06,562450,19.31,1460582,50
Kansas,2021-04-07,577725,19.83,1496038,51
Kansas,2021-04-08,593710,20.38,1523795,52
Kansas,2021-04-09,609953,20.94,1558508,53
Kansas,2021-04-10,634261,21.77,1600435,54
Kentucky,2021-01-12,6335,0.14,132114,2
Kentucky,2021-01-13,7725,0.17,142436,3
Kentucky,2021-01-15,10672,0.24,174748,3
Kentucky,2021-01-19,12911,0.29,216039,4
Kentucky,2021-01-20,13829,0.31,223946,5
Kentucky,2021-01-21,15699,0.35,235143,5
Kentucky,2021-01-22,22568,0.51,254144,5
Kentucky,2021-01-23,25566,0.57,270960,6
Kentucky,2021-01-24,29346,0.66,299493,6
Kentucky,2021-01-25,30010,0.67,307462,6
Kentucky,2021-01-26,30633,0.69,312192,6
Kentucky,2021-01-27,36054,0.81,323268,7
Kentucky,2021-01-28,43142,0.97,342200,7
Kentucky,2021-01-29,52251,1.17,366643,8
Kentucky,2021-01-30,59367,1.33,386001,8
Kentucky,2021-01-31,64890,1.45,404705,9
Kentucky,2021-02-01,66077,1.48,415545,9
Kentucky,2021-02-02,66852,1.5,419562,9
Kentucky,2021-02-03,73264,1.64,435400,9
Kentucky,2021-02-04,81502,1.82,455783,10
Kentucky,2021-02-05,93651,2.1,483777,10
Kentucky,2021-02-06,108050,2.42,517168,11
Kentucky,2021-02-07,122785,2.75,548342,12
Kentucky,2021-02-08,127793,2.86,564682,12
Kentucky,2021-02-09,129862,2.91,568658,12
Kentucky,2021-02-10,139605,3.12,584947,13
Kentucky,2021-02-11,151297,3.39,608198,13
Kentucky,2021-02-12,165324,3.7,636518,14
Kentucky,2021-02-13,172518,3.86,649810,14
Kentucky,2021-02-14,187643,4.2,678768,15
Kentucky,2021-02-16,198180,4.44,711588,15
Kentucky,2021-02-17,202064,4.52,719857,16
Kentucky,2021-02-18,205575,4.6,726168,16
Kentucky,2021-02-19,228157,5.11,779109,17
Kentucky,2021-02-20,236951,5.3,796952,17
Kentucky,2021-02-21,253857,5.68,824007,18
Kentucky,2021-02-22,267789,5.99,839508,18
Kentucky,2021-02-23,274244,6.14,851440,19
Kentucky,2021-02-24,285516,6.39,874840,19
Kentucky,2021-02-25,300918,6.74,907836,20
Kentucky,2021-02-26,316028,7.07,945168,21
Kentucky,2021-02-27,329060,7.37,980727,21
Kentucky,2021-02-28,348731,7.81,1020045,22
Kentucky,2021-03-01,358604,8.03,1046835,23
Kentucky,2021-03-02,361821,8.1,1061236,23
Kentucky,2021-03-03,369729,8.28,1082228,24
Kentucky,2021-03-04,382469,8.56,1117369,25
Kentucky,2021-03-05,397436,8.9,1162694,26
Kentucky,2021-03-06,413054,9.25,1209546,27
Kentucky,2021-03-07,430613,9.64,1254160,28
Kentucky,2021-03-08,443361,9.92,1283860,28
Kentucky,2021-03-09,448228,10.03,1293847,28
Kentucky,2021-03-10,456204,10.21,1318808,29
Kentucky,2021-03-11,467334,10.46,1357068,30
Kentucky,2021-03-12,484809,10.85,1401175,31
Kentucky,2021-03-13,517761,11.59,1492234,33
Kentucky,2021-03-14,520049,11.64,1496894,33
Kentucky,2021-03-15,535241,11.98,1532494,34
Kentucky,2021-03-16,543741,12.17,1547563,34
Kentucky,2021-03-17,559194,12.52,1582305,35
Kentucky,2021-03-18,571138,12.78,1619517,36
Kentucky,2021-03-19,589338,13.19,1668125,37
Kentucky,2021-03-20,601427,13.46,1713059,38
Kentucky,2021-03-21,617681,13.83,1762745,39
Kentucky,2021-03-22,630399,14.11,1797605,40
Kentucky,2021-03-23,635620,14.23,1813786,40
Kentucky,2021-03-24,644909,14.44,1838590,41
Kentucky,2021-03-25,661734,14.81,1876610,42
Kentucky,2021-03-26,681481,15.25,1924602,43
Kentucky,2021-03-27,707589,15.84,1976294,44
Kentucky,2021-03-28,731464,16.37,2019234,45
Kentucky,2021-03-29,752613,16.85,2058753,46
Kentucky,2021-03-30,761804,17.05,2074948,46
Kentucky,2021-03-31,775208,17.35,2100387,47
Kentucky,2021-04-01,798150,17.87,2142945,47
Kentucky,2021-04-02,827294,18.52,2192380,49
Kentucky,2021-04-03,861916,19.29,2252894,50
Kentucky,2021-04-04,888314,19.88,2300753,51
Kentucky,2021-04-05,903711,20.23,2327458,52
Kentucky,2021-04-06,906780,20.3,2333781,52
Kentucky,2021-04-07,926086,20.73,2368560,53
Kentucky,2021-04-08,953326,21.34,2414960,54
Kentucky,2021-04-09,989952,22.16,2471143,55
Kentucky,2021-04-10,1027903,23.01,2525215,56
Louisiana,2021-01-12,18314,0.39,142771,3
Louisiana,2021-01-13,21634,0.47,156186,3
Louisiana,2021-01-15,30416,0.65,197967,4
Louisiana,2021-01-19,33967,0.73,255591,5
Louisiana,2021-01-20,35049,0.75,264400,5
Louisiana,2021-01-21,38095,0.82,279398,6
Louisiana,2021-01-22,40385,0.87,297655,6
Louisiana,2021-01-23,41788,0.9,315023,6
Louisiana,2021-01-24,42520,0.91,334086,7
Louisiana,2021-01-25,43151,0.93,341447,7
Louisiana,2021-01-26,43189,0.93,345675,7
Louisiana,2021-01-27,46954,1.01,358746,7
Louisiana,2021-01-28,51583,1.11,375895,8
Louisiana,2021-01-29,58132,1.25,398312,8
Louisiana,2021-01-30,65136,1.4,420908,9
Louisiana,2021-01-31,73436,1.58,443715,9
Louisiana,2021-02-01,85872,1.85,463179,9
Louisiana,2021-02-02,96606,2.08,476014,10
Louisiana,2021-02-03,104070,2.24,488960,10
Louisiana,2021-02-04,115629,2.49,509982,10
Louisiana,2021-02-05,131355,2.83,536404,11
Louisiana,2021-02-06,150219,3.23,570731,12
Louisiana,2021-02-07,167576,3.6,599941,12
Louisiana,2021-02-08,176580,3.8,614041,13
Louisiana,2021-02-09,180112,3.87,619729,13
Louisiana,2021-02-10,189574,4.08,639019,13
Louisiana,2021-02-11,189574,4.08,639019,13
Louisiana,2021-02-12,217681,4.68,701110,15
Louisiana,2021-02-13,232766,5.01,735622,15
Louisiana,2021-02-14,248848,5.35,769155,16
Louisiana,2021-02-16,255269,5.49,784976,16
Louisiana,2021-02-17,258404,5.56,791574,17
Louisiana,2021-02-18,259851,5.59,795511,17
Louisiana,2021-02-19,285057,6.13,859565,18
Louisiana,2021-02-20,293295,6.31,877683,18
Louisiana,2021-02-21,301923,6.49,894519,19
Louisiana,2021-02-22,302205,6.5,903226,19
Louisiana,2021-02-23,304651,6.55,907334,19
Louisiana,2021-02-24,312695,6.73,920794,19
Louisiana,2021-02-25,325913,7.01,943419,20
Louisiana,2021-02-26,343923,7.4,978234,21
Louisiana,2021-02-27,361607,7.78,1019381,21
Louisiana,2021-02-28,374818,8.06,1056975,22
Louisiana,2021-03-01,379791,8.17,1076576,23
Louisiana,2021-03-02,381780,8.21,1084499,23
Louisiana,2021-03-03,389540,8.38,1107626,23
Louisiana,2021-03-04,401946,8.65,1139071,24
Louisiana,2021-03-05,418275,9.0,1179138,25
Louisiana,2021-03-06,418865,9.01,1179915,25
Louisiana,2021-03-07,419762,9.03,1180945,25
Louisiana,2021-03-08,461597,9.93,1277889,27
Louisiana,2021-03-09,465217,10.01,1286353,27
Louisiana,2021-03-10,475726,10.23,1309279,28
Louisiana,2021-03-11,487828,10.49,1340630,28
Louisiana,2021-03-12,505211,10.87,1379998,29
Louisiana,2021-03-13,540820,11.63,1464259,31
Louisiana,2021-03-14,540865,11.63,1464377,31
Louisiana,2021-03-15,550112,11.83,1484459,31
Louisiana,2021-03-16,554135,11.92,1494482,32
Louisiana,2021-03-17,563448,12.12,1519050,32
Louisiana,2021-03-18,563914,12.13,1519659,32
Louisiana,2021-03-19,588561,12.66,1587368,34
Louisiana,2021-03-20,605878,13.03,1629437,35
Louisiana,2021-03-21,620467,13.35,1664443,35
Louisiana,2021-03-22,628583,13.52,1688633,36
Louisiana,2021-03-23,631472,13.58,1695779,36
Louisiana,2021-03-24,643026,13.83,1725080,37
Louisiana,2021-03-25,655710,14.1,1756494,37
Louisiana,2021-03-26,673816,14.49,1793002,38
Louisiana,2021-03-27,696039,14.97,1838055,39
Louisiana,2021-03-28,719571,15.48,1882190,40
Louisiana,2021-03-29,735056,15.81,1911134,41
Louisiana,2021-03-30,739320,15.9,1920242,41
Louisiana,2021-03-31,758829,16.32,1963625,42
Louisiana,2021-04-01,780225,16.78,2003199,43
Louisiana,2021-04-02,805242,17.32,2047718,44
Louisiana,2021-04-03,833412,17.93,2093895,45
Louisiana,2021-04-04,846771,18.21,2116985,45
Louisiana,2021-04-05,855263,18.4,2131488,45
Louisiana,2021-04-06,855231,18.4,2134372,45
Louisiana,2021-04-07,870909,18.73,2161015,46
Louisiana,2021-04-08,893502,19.22,2199349,47
Louisiana,2021-04-09,918167,19.75,2239421,48
Louisiana,2021-04-10,943720,20.3,2279467,49
Maine,2021-01-12,4518,0.34,54945,4
Maine,2021-01-13,5182,0.39,57248,4
Maine,2021-01-15,8274,0.62,61129,4
Maine,2021-01-19,10018,0.75,73978,5
Maine,2021-01-20,10661,0.79,76167,5
Maine,2021-01-21,12071,0.9,80502,5
Maine,2021-01-22,14893,1.11,86395,6
Maine,2021-01-23,17562,1.31,93003,6
Maine,2021-01-24,19151,1.42,99815,7
Maine,2021-01-25,19873,1.48,104069,7
Maine,2021-01-26,20096,1.5,104924,7
Maine,2021-01-27,21707,1.61,109183,8
Maine,2021-01-28,24925,1.85,115191,8
Maine,2021-01-29,28255,2.1,123207,9
Maine,2021-01-30,31055,2.31,132067,9
Maine,2021-01-31,33121,2.46,140353,10
Maine,2021-02-01,34299,2.55,145786,10
Maine,2021-02-02,34299,2.55,145786,10
Maine,2021-02-03,34299,2.55,145786,10
Maine,2021-02-04,36870,2.74,153439,11
Maine,2021-02-05,38542,2.87,159236,11
Maine,2021-02-06,40806,3.04,168626,12
Maine,2021-02-07,44447,3.31,178449,13
Maine,2021-02-08,44447,3.31,178449,13
Maine,2021-02-09,47770,3.55,187512,13
Maine,2021-02-10,49721,3.7,193246,14
Maine,2021-02-11,49721,3.7,193246,14
Maine,2021-02-12,49721,3.7,193246,14
Maine,2021-02-13,49721,3.7,193246,14
Maine,2021-02-14,49721,3.7,193246,14
Maine,2021-02-16,64236,4.78,238137,17
Maine,2021-02-17,65928,4.9,242445,18
Maine,2021-02-18,65928,4.9,242445,18
Maine,2021-02-19,75845,5.64,268162,19
Maine,2021-02-20,75889,5.65,268322,19
Maine,2021-02-21,76101,5.66,268693,19
Maine,2021-02-22,92472,6.88,297116,22
Maine,2021-02-23,93400,6.95,299427,22
Maine,2021-02-24,96565,7.18,305362,22
Maine,2021-02-25,96635,7.19,305397,22
Maine,2021-02-26,96724,7.2,305477,22
Maine,2021-02-27,108382,8.06,332358,24
Maine,2021-02-28,108688,8.09,332999,24
Maine,2021-03-01,108839,8.1,334009,24
Maine,2021-03-02,108916,8.1,334325,24
Maine,2021-03-03,108974,8.11,334449,24
Maine,2021-03-04,109024,8.11,334528,24
Maine,2021-03-05,128080,9.53,382117,28
Maine,2021-03-06,134846,10.03,398509,29
Maine,2021-03-07,135179,10.06,399534,29
Maine,2021-03-08,148712,11.06,427445,31
Maine,2021-03-09,152152,11.32,432219,32
Maine,2021-03-10,156492,11.64,441443,32
Maine,2021-03-11,157423,11.71,442593,32
Maine,2021-03-12,172270,12.82,476530,35
Maine,2021-03-13,172875,12.86,477511,35
Maine,2021-03-14,185511,13.8,510397,37
Maine,2021-03-15,190539,14.17,523269,38
Maine,2021-03-16,192866,14.35,528109,39
Maine,2021-03-17,193048,14.36,528359,39
Maine,2021-03-18,193255,14.38,528977,39
Maine,2021-03-19,204927,15.25,557469,41
Maine,2021-03-20,205315,15.27,557814,41
Maine,2021-03-21,205437,15.28,558351,41
Maine,2021-03-22,220075,16.37,595845,44
Maine,2021-03-23,221699,16.49,599693,44
Maine,2021-03-24,221872,16.51,599839,44
Maine,2021-03-25,231260,17.2,620556,46
Maine,2021-03-26,238772,17.76,639773,47
Maine,2021-03-27,247671,18.42,656607,48
Maine,2021-03-28,254300,18.92,673445,50
Maine,2021-03-29,259329,19.29,683925,50
Maine,2021-03-30,260703,19.39,687989,51
Maine,2021-03-31,264659,19.69,697663,51
Maine,2021-04-01,271683,20.21,715036,53
Maine,2021-04-02,283385,21.08,735876,54
Maine,2021-04-03,294735,21.93,756766,56
Maine,2021-04-04,308141,22.92,778195,57
Maine,2021-04-05,318678,23.71,795748,59
Maine,2021-04-06,319682,23.78,798203,59
Maine,2021-04-07,326099,24.26,809459,60
Maine,2021-04-08,336903,25.06,829113,61
Maine,2021-04-09,351967,26.18,856186,63
Maine,2021-04-10,368643,27.42,883051,65
Marshall Islands,2021-01-12,1,0.0,639,1
Marshall Islands,2021-01-13,1,0.0,649,1
Marshall Islands,2021-01-15,2,0.0,658,1
Marshall Islands,2021-01-19,2,0.0,1282,2
Marshall Islands,2021-01-20,2,0.0,1514,2
Marshall Islands,2021-01-21,2,0.0,1991,3
Marshall Islands,2021-01-22,2,0.0,2438,4
Marshall Islands,2021-01-23,3,0.01,2873,4
Marshall Islands,2021-01-24,3,0.01,3098,5
Marshall Islands,2021-01-25,3,0.01,3098,5
Marshall Islands,2021-01-26,3,0.01,3284,5
Marshall Islands,2021-01-27,20,0.03,3538,6
Marshall Islands,2021-01-28,129,0.22,3755,6
Marshall Islands,2021-01-29,232,0.4,3928,6
Marshall Islands,2021-01-30,234,0.4,3992,6
Marshall Islands,2021-01-31,327,0.56,4127,7
Marshall Islands,2021-02-01,327,0.56,4127,7
Marshall Islands,2021-02-02,376,0.64,4258,7
Marshall Islands,2021-02-03,376,0.64,4258,7
Marshall Islands,2021-02-04,431,0.74,4424,7
Marshall Islands,2021-02-05,443,0.76,4553,7
Marshall Islands,2021-02-06,443,0.76,4740,8
Marshall Islands,2021-02-07,457,0.78,4907,8
Marshall Islands,2021-02-08,457,0.78,4907,8
Marshall Islands,2021-02-09,479,0.82,5145,8
Marshall Islands,2021-02-10,493,0.84,5260,9
Marshall Islands,2021-02-11,527,0.9,5433,9
Marshall Islands,2021-02-12,590,1.01,5609,9
Marshall Islands,2021-02-13,596,1.02,5730,9
Marshall Islands,2021-02-14,665,1.14,5938,10
Marshall Islands,2021-02-16,726,1.24,6455,11
Marshall Islands,2021-02-17,728,1.25,6458,11
Marshall Islands,2021-02-18,856,1.47,6760,11
Marshall Islands,2021-02-19,1161,1.99,7417,12
Marshall Islands,2021-02-20,1218,2.09,7733,13
Marshall Islands,2021-02-21,1491,2.55,8716,14
Marshall Islands,2021-02-22,1698,2.91,8926,15
Marshall Islands,2021-02-23,1848,3.16,9462,16
Marshall Islands,2021-02-24,2174,3.72,9995,17
Marshall Islands,2021-02-25,2230,3.82,10360,17
Marshall Islands,2021-02-26,2270,3.89,10745,18
Marshall Islands,2021-02-27,2270,3.89,10745,18
Marshall Islands,2021-02-28,2332,3.99,11197,19
Marshall Islands,2021-03-01,2332,3.99,11197,19
Marshall Islands,2021-03-02,2461,4.21,11351,19
Marshall Islands,2021-03-03,2461,4.21,11351,19
Marshall Islands,2021-03-04,2669,4.57,12111,20
Marshall Islands,2021-03-05,2870,4.91,12592,21
Marshall Islands,2021-03-06,3215,5.5,13292,22
Marshall Islands,2021-03-07,3261,5.58,13742,23
Marshall Islands,2021-03-08,3263,5.59,13742,23
Marshall Islands,2021-03-09,3744,6.41,14523,24
Marshall Islands,2021-03-10,4041,6.92,14987,25
Marshall Islands,2021-03-11,4415,7.56,15516,26
Marshall Islands,2021-03-12,4724,8.09,15896,27
Marshall Islands,2021-03-13,4753,8.14,16007,27
Marshall Islands,2021-03-14,4753,8.14,16007,27
Marshall Islands,2021-03-15,4753,8.14,16007,27
Marshall Islands,2021-03-16,4787,8.2,16100,27
Marshall Islands,2021-03-17,5464,9.35,17112,29
Marshall Islands,2021-03-18,5464,9.35,17112,29
Marshall Islands,2021-03-19,5464,9.35,17112,29
Marshall Islands,2021-03-20,6117,10.47,18039,30
Marshall Islands,2021-03-21,6780,11.61,18873,32
Marshall Islands,2021-03-22,6780,11.61,18873,32
Marshall Islands,2021-03-23,6780,11.61,18873,32
Marshall Islands,2021-03-24,6888,11.79,19083,32
Marshall Islands,2021-03-25,7072,12.11,19343,33
Marshall Islands,2021-03-26,7444,12.74,19871,34
Marshall Islands,2021-03-27,7445,12.75,19871,34
Marshall Islands,2021-03-28,7551,12.93,20014,34
Marshall Islands,2021-03-29,7841,13.42,20342,34
Marshall Islands,2021-03-30,7841,13.42,20342,34
Marshall Islands,2021-03-31,7952,13.61,20512,35
Marshall Islands,2021-04-01,8064,13.81,20689,35
Marshall Islands,2021-04-02,8253,14.13,20923,35
Marshall Islands,2021-04-03,8467,14.5,21328,36
Marshall Islands,2021-04-04,8741,14.96,21785,37
Marshall Islands,2021-04-05,8743,14.97,21785,37
Marshall Islands,2021-04-06,8874,15.19,21952,37
Marshall Islands,2021-04-07,9011,15.43,22127,37
Marshall Islands,2021-04-08,9257,15.85,22507,38
Marshall Islands,2021-04-09,9258,15.85,22507,38
Marshall Islands,2021-04-10,9624,16.48,23003,39
Maryland,2021-01-12,6663,0.11,146231,2
Maryland,2021-01-13,12706,0.21,178056,2
Maryland,2021-01-15,15830,0.26,194705,3
Maryland,2021-01-19,21794,0.36,247597,4
Maryland,2021-01-20,24355,0.4,258146,4
Maryland,2021-01-21,28106,0.46,271905,4
Maryland,2021-01-22,30877,0.51,287512,4
Maryland,2021-01-23,34090,0.56,307411,5
Maryland,2021-01-24,37507,0.62,338544,5
Maryland,2021-01-25,39259,0.65,350835,5
Maryland,2021-01-26,42228,0.7,365519,6
Maryland,2021-01-27,48629,0.8,389253,6
Maryland,2021-01-28,56274,0.93,412206,6
Maryland,2021-01-29,66582,1.1,442565,7
Maryland,2021-01-30,76905,1.27,475780,7
Maryland,2021-01-31,82743,1.37,505454,8
Maryland,2021-02-01,87039,1.44,528301,8
Maryland,2021-02-02,88359,1.46,537037,8
Maryland,2021-02-03,91468,1.51,546409,9
Maryland,2021-02-04,101425,1.68,565821,9
Maryland,2021-02-05,115640,1.91,594647,9
Maryland,2021-02-06,129951,2.15,626838,10
Maryland,2021-02-07,146335,2.42,665025,11
Maryland,2021-02-08,150844,2.5,683305,11
Maryland,2021-02-09,154468,2.56,692965,11
Maryland,2021-02-10,168844,2.79,721159,11
Maryland,2021-02-11,181380,3.0,745478,12
Maryland,2021-02-12,197848,3.27,778790,12
Maryland,2021-02-13,212923,3.52,812231,13
Maryland,2021-02-14,231127,3.82,850994,14
Maryland,2021-02-16,244272,4.04,887943,14
Maryland,2021-02-17,253696,4.2,903172,14
Maryland,2021-02-18,265183,4.39,930567,15
Maryland,2021-02-19,300029,4.96,1011323,16
Maryland,2021-02-20,320657,5.3,1054467,17
Maryland,2021-02-21,342271,5.66,1087762,17
Maryland,2021-02-22,369686,6.11,1111529,18
Maryland,2021-02-23,381870,6.32,1132483,18
Maryland,2021-02-24,398749,6.6,1159983,19
Maryland,2021-02-25,414970,6.86,1199143,19
Maryland,2021-02-26,438535,7.25,1239644,20
Maryland,2021-02-27,463613,7.67,1280675,21
Maryland,2021-02-28,487671,8.07,1325977,21
Maryland,2021-03-01,503576,8.33,1364145,22
Maryland,2021-03-02,513499,8.49,1390370,23
Maryland,2021-03-03,534605,8.84,1454494,24
Maryland,2021-03-04,550801,9.11,1497538,24
Maryland,2021-03-05,568160,9.4,1548380,25
Maryland,2021-03-06,589659,9.75,1606378,26
Maryland,2021-03-07,602926,9.97,1645609,27
Maryland,2021-03-08,628959,10.4,1671778,27
Maryland,2021-03-09,647080,10.7,1715039,28
Maryland,2021-03-10,666478,11.02,1761081,29
Maryland,2021-03-11,688419,11.39,1812309,29
Maryland,2021-03-12,706296,11.68,1859444,30
Maryland,2021-03-13,725097,11.99,1922161,31
Maryland,2021-03-14,740659,12.25,1961982,32
Maryland,2021-03-15,752735,12.45,1991188,32
Maryland,2021-03-16,765676,12.66,2033434,33
Maryland,2021-03-17,782003,12.93,2082976,34
Maryland,2021-03-18,798449,13.21,2130973,35
Maryland,2021-03-19,812403,13.44,2190923,36
Maryland,2021-03-20,814202,13.47,2194556,36
Maryland,2021-03-21,841642,13.92,2287975,37
Maryland,2021-03-22,852814,14.11,2320073,38
Maryland,2021-03-23,864158,14.29,2357211,38
Maryland,2021-03-24,879431,14.55,2409705,39
Maryland,2021-03-25,896207,14.82,2464830,40
Maryland,2021-03-26,919958,15.22,2532593,41
Maryland,2021-03-27,943997,15.61,2594534,42
Maryland,2021-03-28,966962,15.99,2648201,43
Maryland,2021-03-29,980397,16.22,2681526,44
Maryland,2021-03-30,1007396,16.66,2736823,45
Maryland,2021-03-31,1039090,17.19,2809466,46
Maryland,2021-04-01,1075960,17.8,2882170,47
Maryland,2021-04-02,1115176,18.45,2961306,48
Maryland,2021-04-03,1157059,19.14,3043682,50
Maryland,2021-04-04,1186402,19.62,3103045,51
Maryland,2021-04-05,1196806,19.8,3126025,51
Maryland,2021-04-06,1222748,20.23,3174405,52
Maryland,2021-04-07,1258370,20.81,3251010,53
Maryland,2021-04-08,1300334,21.51,3330227,55
Maryland,2021-04-09,1342839,22.21,3414598,56
Maryland,2021-04-10,1398541,23.13,3513930,58
Massachusetts,2021-01-12,19073,0.28,204082,2
Massachusetts,2021-01-13,24789,0.36,217443,3
Massachusetts,2021-01-15,34885,0.51,257175,3
Massachusetts,2021-01-19,41053,0.6,318877,4
Massachusetts,2021-01-20,42062,0.61,330490,4
Massachusetts,2021-01-21,46247,0.67,353117,5
Massachusetts,2021-01-22,51662,0.75,370627,5
Massachusetts,2021-01-23,57869,0.84,392967,5
Massachusetts,2021-01-24,63096,0.92,419806,6
Massachusetts,2021-01-25,64648,0.94,433615,6
Massachusetts,2021-01-26,65761,0.95,442703,6
Massachusetts,2021-01-27,73152,1.06,464275,6
Massachusetts,2021-01-28,83637,1.21,490332,7
Massachusetts,2021-01-29,96373,1.4,520504,7
Massachusetts,2021-01-30,106799,1.55,547082,7
Massachusetts,2021-01-31,116315,1.69,579181,8
Massachusetts,2021-02-01,122652,1.78,608947,8
Massachusetts,2021-02-02,126560,1.84,625477,9
Massachusetts,2021-02-03,126560,1.84,625477,9
Massachusetts,2021-02-04,134311,1.95,652929,9
Massachusetts,2021-02-05,143690,2.08,685074,9
Massachusetts,2021-02-06,153692,2.23,727120,10
Massachusetts,2021-02-07,169148,2.45,780268,11
Massachusetts,2021-02-08,174437,2.53,806376,11
Massachusetts,2021-02-09,181280,2.63,832242,12
Massachusetts,2021-02-10,194968,2.83,883945,12
Massachusetts,2021-02-11,207392,3.01,924612,13
Massachusetts,2021-02-12,218795,3.17,962711,13
Massachusetts,2021-02-13,235910,3.42,1009560,14
Massachusetts,2021-02-14,259760,3.77,1085584,15
Massachusetts,2021-02-16,280622,4.07,1146860,16
Massachusetts,2021-02-17,288309,4.18,1170398,16
Massachusetts,2021-02-18,299871,4.35,1214821,17
Massachusetts,2021-02-19,326108,4.73,1316402,19
Massachusetts,2021-02-20,343624,4.99,1375439,19
Massachusetts,2021-02-21,367709,5.33,1426512,20
Massachusetts,2021-02-22,382100,5.54,1468992,21
Massachusetts,2021-02-23,392631,5.7,1500077,21
Massachusetts,2021-02-24,407380,5.91,1533534,22
Massachusetts,2021-02-25,424922,6.16,1576657,22
Massachusetts,2021-02-26,445006,6.46,1625459,23
Massachusetts,2021-02-27,471242,6.84,1684341,24
Massachusetts,2021-02-28,496356,7.2,1735916,25
Massachusetts,2021-03-01,523119,7.59,1803528,26
Massachusetts,2021-03-02,538986,7.82,1837816,26
Massachusetts,2021-03-03,557064,8.08,1884139,27
Massachusetts,2021-03-04,578386,8.39,1941018,28
Massachusetts,2021-03-05,605400,8.78,2005708,29
Massachusetts,2021-03-06,636626,9.24,2082052,30
Massachusetts,2021-03-07,663148,9.62,2148356,31
Massachusetts,2021-03-08,695094,10.08,2199086,31
Massachusetts,2021-03-09,706965,10.26,2226167,32
Massachusetts,2021-03-10,749328,10.87,2313916,33
Massachusetts,2021-03-11,776259,11.26,2376322,34
Massachusetts,2021-03-12,811452,11.77,2443419,35
Massachusetts,2021-03-13,874031,12.68,2561749,37
Massachusetts,2021-03-14,874199,12.68,2561749,37
Massachusetts,2021-03-15,904685,13.13,2620671,38
Massachusetts,2021-03-16,911506,13.22,2633498,38
Massachusetts,2021-03-17,942557,13.68,2710203,39
Massachusetts,2021-03-18,969041,14.06,2773542,40
Massachusetts,2021-03-19,994623,14.43,2837941,41
Massachusetts,2021-03-20,1021600,14.82,2909219,42
Massachusetts,2021-03-21,1044985,15.16,2972826,43
Massachusetts,2021-03-22,1069066,15.51,3032996,44
Massachusetts,2021-03-23,1084737,15.74,3066115,44
Massachusetts,2021-03-24,1110288,16.11,3131419,45
Massachusetts,2021-03-25,1137413,16.5,3196050,46
Massachusetts,2021-03-26,1166923,16.93,3270796,47
Massachusetts,2021-03-27,1196939,17.37,3345239,48
Massachusetts,2021-03-28,1227553,17.81,3424253,49
Massachusetts,2021-03-29,1256616,18.23,3495331,50
Massachusetts,2021-03-30,1275456,18.5,3535818,51
Massachusetts,2021-03-31,1307031,18.96,3611067,52
Massachusetts,2021-04-01,1341408,19.46,3685186,53
Massachusetts,2021-04-02,1377011,19.98,3771380,54
Massachusetts,2021-04-03,1416618,20.55,3868668,56
Massachusetts,2021-04-04,1458104,21.15,3968332,57
