Entity,Code,Day,people_fully_vaccinated
Delaware,,2021-03-29,152901
Delaware,,2021-03-30,155441
Delaware,,2021-03-31,159773
Delaware,,2021-04-01,163586
Delaware,,2021-04-02,167682
Delaware,,2021-04-03,172112
Delaware,,2021-04-04,176030
Delaware,,2021-04-05,178080
Delaware,,2021-04-06,178965
Delaware,,2021-04-07,183714
Delaware,,2021-04-08,187560
Delaware,,2021-04-09,193963
Delaware,,2021-04-10,201012
Dept of Defense,,2021-01-12,8383
Dept of Defense,,2021-01-13,8383
Dept of Defense,,2021-01-15,17946
Dept of Defense,,2021-01-19,21753
Dept of Defense,,2021-01-20,22157
Dept of Defense,,2021-01-21,25429
Dept of Defense,,2021-01-22,28602
Dept of Defense,,2021-01-23,31730
Dept of Defense,,2021-01-24,34204
Dept of Defense,,2021-01-25,35570
Dept of Defense,,2021-01-26,35570
Dept of Defense,,2021-01-27,40396
Dept of Defense,,2021-01-28,46561
Dept of Defense,,2021-01-29,53084
Dept of Defense,,2021-01-30,59440
Dept of Defense,,2021-01-31,67235
Dept of Defense,,2021-02-01,67913
Dept of Defense,,2021-02-02,68278
Dept of Defense,,2021-02-03,75347
Dept of Defense,,2021-02-04,85122
Dept of Defense,,2021-02-05,97352
Dept of Defense,,2021-02-06,111028
Dept of Defense,,2021-02-07,125455
Dept of Defense,,2021-02-08,127265
Dept of Defense,,2021-02-09,128690
Dept of Defense,,2021-02-10,135576
Dept of Defense,,2021-02-11,144383
Dept of Defense,,2021-02-12,154958
Dept of Defense,,2021-02-13,167889
Dept of Defense,,2021-02-14,179425
Dept of Defense,,2021-02-16,180770
Dept of Defense,,2021-02-17,181856
Dept of Defense,,2021-02-18,200272
Dept of Defense,,2021-02-19,209531
Dept of Defense,,2021-02-20,219173
Dept of Defense,,2021-02-21,233595
Dept of Defense,,2021-02-22,237626
Dept of Defense,,2021-02-23,238976
Dept of Defense,,2021-02-24,249659
Dept of Defense,,2021-02-25,260819
Dept of Defense,,2021-02-26,272456
Dept of Defense,,2021-02-27,286109
Dept of Defense,,2021-02-28,303314
Dept of Defense,,2021-03-01,304072
Dept of Defense,,2021-03-02,304656
Dept of Defense,,2021-03-03,312894
Dept of Defense,,2021-03-04,322651
Dept of Defense,,2021-03-05,333385
Dept of Defense,,2021-03-06,345622
Dept of Defense,,2021-03-07,361473
Dept of Defense,,2021-03-08,365443
Dept of Defense,,2021-03-09,436245
Dept of Defense,,2021-03-10,442127
Dept of Defense,,2021-03-11,450436
Dept of Defense,,2021-03-12,461123
Dept of Defense,,2021-03-13,488731
Dept of Defense,,2021-03-14,488729
Dept of Defense,,2021-03-15,520830
Dept of Defense,,2021-03-16,525019
Dept of Defense,,2021-03-17,533479
Dept of Defense,,2021-03-18,545178
Dept of Defense,,2021-03-19,557461
Dept of Defense,,2021-03-20,571208
Dept of Defense,,2021-03-21,584738
Dept of Defense,,2021-03-22,587443
Dept of Defense,,2021-03-23,589194
Dept of Defense,,2021-03-24,593711
Dept of Defense,,2021-03-25,599739
Dept of Defense,,2021-03-26,628149
Dept of Defense,,2021-03-27,642985
Dept of Defense,,2021-03-28,660717
Dept of Defense,,2021-03-29,664748
Dept of Defense,,2021-03-30,668695
Dept of Defense,,2021-03-31,679958
Dept of Defense,,2021-04-01,695525
Dept of Defense,,2021-04-02,708267
Dept of Defense,,2021-04-03,720191
Dept of Defense,,2021-04-04,732655
Dept of Defense,,2021-04-05,735704
Dept of Defense,,2021-04-06,738516
Dept of Defense,,2021-04-07,749962
Dept of Defense,,2021-04-08,765501
Dept of Defense,,2021-04-09,779407
Dept of Defense,,2021-04-10,793818
District of Columbia,,2021-01-13,1275
District of Columbia,,2021-01-15,8250
District of Columbia,,2021-01-19,10196
District of Columbia,,2021-01-20,10553
District of Columbia,,2021-01-21,11685
District of Columbia,,2021-01-22,12045
District of Columbia,,2021-01-23,12649
District of Columbia,,2021-01-24,13043
District of Columbia,,2021-01-25,13236
District of Columbia,,2021-01-26,13293
District of Columbia,,2021-01-27,14434
District of Columbia,,2021-01-28,15177
District of Columbia,,2021-01-29,16112
District of Columbia,,2021-01-30,17029
District of Columbia,,2021-01-31,18710
District of Columbia,,2021-02-01,19217
District of Columbia,,2021-02-02,19218
District of Columbia,,2021-02-03,19753
District of Columbia,,2021-02-04,21313
District of Columbia,,2021-02-05,22719
District of Columbia,,2021-02-06,24069
District of Columbia,,2021-02-07,26151
District of Columbia,,2021-02-08,26957
District of Columbia,,2021-02-09,26957
District of Columbia,,2021-02-10,26957
District of Columbia,,2021-02-11,31786
District of Columbia,,2021-02-12,33167
District of Columbia,,2021-02-13,34388
District of Columbia,,2021-02-14,36388
District of Columbia,,2021-02-16,39060
District of Columbia,,2021-02-17,39973
District of Columbia,,2021-02-18,41311
District of Columbia,,2021-02-19,50145
District of Columbia,,2021-02-20,51565
District of Columbia,,2021-02-21,53244
District of Columbia,,2021-02-22,31114
District of Columbia,,2021-02-23,31845
District of Columbia,,2021-02-24,32760
District of Columbia,,2021-02-25,33781
District of Columbia,,2021-02-26,34923
District of Columbia,,2021-02-27,38247
District of Columbia,,2021-02-28,40106
District of Columbia,,2021-03-01,41210
District of Columbia,,2021-03-02,41860
District of Columbia,,2021-03-03,42850
District of Columbia,,2021-03-04,44086
District of Columbia,,2021-03-05,45362
District of Columbia,,2021-03-06,49150
District of Columbia,,2021-03-07,50399
District of Columbia,,2021-03-08,51723
District of Columbia,,2021-03-09,52813
District of Columbia,,2021-03-10,54738
District of Columbia,,2021-03-11,56459
District of Columbia,,2021-03-12,58029
District of Columbia,,2021-03-13,59917
District of Columbia,,2021-03-14,61934
District of Columbia,,2021-03-15,65479
District of Columbia,,2021-03-16,67181
District of Columbia,,2021-03-17,68796
District of Columbia,,2021-03-18,69819
District of Columbia,,2021-03-19,71181
District of Columbia,,2021-03-20,72304
District of Columbia,,2021-03-21,73585
District of Columbia,,2021-03-22,74461
District of Columbia,,2021-03-23,74927
District of Columbia,,2021-03-24,76207
District of Columbia,,2021-03-25,79733
District of Columbia,,2021-03-26,82094
District of Columbia,,2021-03-27,84545
District of Columbia,,2021-03-28,88137
District of Columbia,,2021-03-29,91317
District of Columbia,,2021-03-30,93350
District of Columbia,,2021-03-31,97469
District of Columbia,,2021-04-01,100548
District of Columbia,,2021-04-02,103882
District of Columbia,,2021-04-03,107122
District of Columbia,,2021-04-04,109897
District of Columbia,,2021-04-05,111858
District of Columbia,,2021-04-06,113268
District of Columbia,,2021-04-07,114192
District of Columbia,,2021-04-08,121675
District of Columbia,,2021-04-09,125680
District of Columbia,,2021-04-10,130670
Federated States of Micronesia,,2021-01-15,2
Federated States of Micronesia,,2021-01-19,2
Federated States of Micronesia,,2021-01-20,3
Federated States of Micronesia,,2021-01-21,3
Federated States of Micronesia,,2021-01-22,3
Federated States of Micronesia,,2021-01-23,3
Federated States of Micronesia,,2021-01-24,3
Federated States of Micronesia,,2021-01-25,3
Federated States of Micronesia,,2021-01-26,4
Federated States of Micronesia,,2021-01-27,4
Federated States of Micronesia,,2021-01-28,4
Federated States of Micronesia,,2021-01-29,5
Federated States of Micronesia,,2021-01-30,5
Federated States of Micronesia,,2021-01-31,5
Federated States of Micronesia,,2021-02-01,15
Federated States of Micronesia,,2021-02-02,16
Federated States of Micronesia,,2021-02-03,17
Federated States of Micronesia,,2021-02-04,26
Federated States of Micronesia,,2021-02-05,35
Federated States of Micronesia,,2021-02-06,78
Federated States of Micronesia,,2021-02-07,79
Federated States of Micronesia,,2021-02-08,112
Federated States of Micronesia,,2021-02-09,148
Federated States of Micronesia,,2021-02-10,246
Federated States of Micronesia,,2021-02-11,346
Federated States of Micronesia,,2021-02-12,453
Federated States of Micronesia,,2021-02-13,767
Federated States of Micronesia,,2021-02-14,886
Federated States of Micronesia,,2021-02-16,1121
Federated States of Micronesia,,2021-02-17,1449
Federated States of Micronesia,,2021-02-18,1761
Federated States of Micronesia,,2021-02-19,2070
Federated States of Micronesia,,2021-02-20,2070
Federated States of Micronesia,,2021-02-21,2425
Federated States of Micronesia,,2021-02-22,2454
Federated States of Micronesia,,2021-02-23,2454
Federated States of Micronesia,,2021-02-24,2873
Federated States of Micronesia,,2021-02-25,3047
Federated States of Micronesia,,2021-02-26,3441
Federated States of Micronesia,,2021-02-27,3757
Federated States of Micronesia,,2021-02-28,4134
Federated States of Micronesia,,2021-03-01,4434
Federated States of Micronesia,,2021-03-02,4952
Federated States of Micronesia,,2021-03-03,5348
Federated States of Micronesia,,2021-03-04,5689
Federated States of Micronesia,,2021-03-05,6010
Federated States of Micronesia,,2021-03-06,6374
Federated States of Micronesia,,2021-03-07,6425
Federated States of Micronesia,,2021-03-08,6425
Federated States of Micronesia,,2021-03-09,6670
Federated States of Micronesia,,2021-03-10,6857
Federated States of Micronesia,,2021-03-11,7021
Federated States of Micronesia,,2021-03-12,7261
Federated States of Micronesia,,2021-03-13,7459
Federated States of Micronesia,,2021-03-14,7511
Federated States of Micronesia,,2021-03-15,7511
Federated States of Micronesia,,2021-03-16,7839
Federated States of Micronesia,,2021-03-17,8100
Federated States of Micronesia,,2021-03-18,8100
Federated States of Micronesia,,2021-03-19,8467
Federated States of Micronesia,,2021-03-20,8660
Federated States of Micronesia,,2021-03-21,8683
Federated States of Micronesia,,2021-03-22,8693
Federated States of Micronesia,,2021-03-23,8814
Federated States of Micronesia,,2021-03-24,9001
Federated States of Micronesia,,2021-03-25,9127
Federated States of Micronesia,,2021-03-26,9190
Federated States of Micronesia,,2021-03-27,9313
Federated States of Micronesia,,2021-03-28,9327
Federated States of Micronesia,,2021-03-29,9436
Federated States of Micronesia,,2021-03-30,9551
Federated States of Micronesia,,2021-03-31,9655
Federated States of Micronesia,,2021-04-01,9670
Federated States of Micronesia,,2021-04-02,9670
Federated States of Micronesia,,2021-04-03,9776
Federated States of Micronesia,,2021-04-04,9776
Federated States of Micronesia,,2021-04-05,9902
Federated States of Micronesia,,2021-04-06,10046
Federated States of Micronesia,,2021-04-07,10219
Federated States of Micronesia,,2021-04-08,10355
Federated States of Micronesia,,2021-04-09,10358
Federated States of Micronesia,,2021-04-10,10663
Florida,,2021-01-12,41725
Florida,,2021-01-13,52969
Florida,,2021-01-15,74776
Florida,,2021-01-19,103173
Florida,,2021-01-20,111763
Florida,,2021-01-21,111763
Florida,,2021-01-22,124582
Florida,,2021-01-23,152209
Florida,,2021-01-24,156226
Florida,,2021-01-25,156298
Florida,,2021-01-26,158886
Florida,,2021-01-27,176671
Florida,,2021-01-28,204623
Florida,,2021-01-29,236834
Florida,,2021-01-30,274211
Florida,,2021-01-31,297584
Florida,,2021-02-01,315392
Florida,,2021-02-02,329176
Florida,,2021-02-03,373238
Florida,,2021-02-04,422482
Florida,,2021-02-05,440172
Florida,,2021-02-06,512064
Florida,,2021-02-07,629556
Florida,,2021-02-08,629556
Florida,,2021-02-09,694637
Florida,,2021-02-10,756678
Florida,,2021-02-11,823514
Florida,,2021-02-12,962465
Florida,,2021-02-13,1028266
Florida,,2021-02-14,1082096
Florida,,2021-02-16,1134793
Florida,,2021-02-17,1180757
Florida,,2021-02-18,1231696
Florida,,2021-02-19,1378573
Florida,,2021-02-20,1382923
Florida,,2021-02-21,1481148
Florida,,2021-02-22,1460844
Florida,,2021-02-23,1470763
Florida,,2021-02-24,1513077
Florida,,2021-02-25,1567301
Florida,,2021-02-26,1616247
Florida,,2021-02-27,1668541
Florida,,2021-02-28,1760865
Florida,,2021-03-01,1761444
Florida,,2021-03-02,1773464
Florida,,2021-03-03,1807459
Florida,,2021-03-04,1859056
Florida,,2021-03-05,1902438
Florida,,2021-03-06,1978276
Florida,,2021-03-07,2045028
Florida,,2021-03-08,2055838
Florida,,2021-03-09,2074763
Florida,,2021-03-10,2111915
Florida,,2021-03-11,2179625
Florida,,2021-03-12,2243267
Florida,,2021-03-13,2399551
Florida,,2021-03-14,2445584
Florida,,2021-03-15,2451940
Florida,,2021-03-16,2498540
Florida,,2021-03-17,2562319
Florida,,2021-03-18,2630843
Florida,,2021-03-19,2691206
Florida,,2021-03-20,2787613
Florida,,2021-03-21,2855811
Florida,,2021-03-22,2859122
Florida,,2021-03-23,2885760
Florida,,2021-03-24,2938265
Florida,,2021-03-25,3002731
Florida,,2021-03-26,3071600
Florida,,2021-03-27,3160502
Florida,,2021-03-28,3248263
Florida,,2021-03-29,3251908
Florida,,2021-03-30,3313207
Florida,,2021-03-31,3384591
Florida,,2021-04-01,3490647
Florida,,2021-04-02,3586874
Florida,,2021-04-03,3692088
Florida,,2021-04-04,3852669
Florida,,2021-04-05,3854492
Florida,,2021-04-06,3879316
Florida,,2021-04-07,3965262
Florida,,2021-04-08,4111383
Florida,,2021-04-09,4252378
Florida,,2021-04-10,4392045
Georgia,GEO,2021-01-12,7746
Georgia,GEO,2021-01-13,8937
Georgia,GEO,2021-01-15,22324
Georgia,GEO,2021-01-19,28907
Georgia,GEO,2021-01-20,35029
Georgia,GEO,2021-01-21,39972
Georgia,GEO,2021-01-22,59925
Georgia,GEO,2021-01-23,59965
Georgia,GEO,2021-01-24,59965
Georgia,GEO,2021-01-25,59965
Georgia,GEO,2021-01-26,64989
Georgia,GEO,2021-01-27,75360
Georgia,GEO,2021-01-28,89305
Georgia,GEO,2021-01-29,99941
Georgia,GEO,2021-01-30,109311
Georgia,GEO,2021-01-31,119878
Georgia,GEO,2021-02-01,125548
Georgia,GEO,2021-02-02,129885
Georgia,GEO,2021-02-03,140900
Georgia,GEO,2021-02-04,152626
Georgia,GEO,2021-02-05,169163
Georgia,GEO,2021-02-06,188736
Georgia,GEO,2021-02-07,210237
Georgia,GEO,2021-02-08,219840
Georgia,GEO,2021-02-09,227997
Georgia,GEO,2021-02-10,251946
Georgia,GEO,2021-02-11,279546
Georgia,GEO,2021-02-12,279546
Georgia,GEO,2021-02-13,313961
Georgia,GEO,2021-02-14,380394
Georgia,GEO,2021-02-16,402578
Georgia,GEO,2021-02-17,402578
Georgia,GEO,2021-02-18,462570
Georgia,GEO,2021-02-19,527556
Georgia,GEO,2021-02-20,568299
Georgia,GEO,2021-02-21,609520
Georgia,GEO,2021-02-22,620186
Georgia,GEO,2021-02-23,624352
Georgia,GEO,2021-02-24,649555
Georgia,GEO,2021-02-25,674956
Georgia,GEO,2021-02-26,705985
Georgia,GEO,2021-02-27,741138
Georgia,GEO,2021-02-28,742880
Georgia,GEO,2021-03-01,743037
Georgia,GEO,2021-03-02,746611
Georgia,GEO,2021-03-03,775586
Georgia,GEO,2021-03-04,805346
Georgia,GEO,2021-03-05,841985
Georgia,GEO,2021-03-06,867118
Georgia,GEO,2021-03-07,894327
Georgia,GEO,2021-03-08,904207
Georgia,GEO,2021-03-09,910623
Georgia,GEO,2021-03-10,911979
Georgia,GEO,2021-03-11,936451
Georgia,GEO,2021-03-12,979717
Georgia,GEO,2021-03-13,1008364
Georgia,GEO,2021-03-14,1033760
Georgia,GEO,2021-03-15,1044640
Georgia,GEO,2021-03-16,1048574
Georgia,GEO,2021-03-17,1050574
Georgia,GEO,2021-03-18,1082385
Georgia,GEO,2021-03-19,1084493
Georgia,GEO,2021-03-20,1138530
Georgia,GEO,2021-03-21,1155439
Georgia,GEO,2021-03-22,1171886
Georgia,GEO,2021-03-23,1172125
Georgia,GEO,2021-03-24,1191691
Georgia,GEO,2021-03-25,1208667
Georgia,GEO,2021-03-26,1229095
Georgia,GEO,2021-03-27,1250189
Georgia,GEO,2021-03-28,1267677
Georgia,GEO,2021-03-29,1275068
Georgia,GEO,2021-03-30,1280161
Georgia,GEO,2021-03-31,1301323
Georgia,GEO,2021-04-01,1327557
Georgia,GEO,2021-04-02,1359623
Georgia,GEO,2021-04-03,1392057
Georgia,GEO,2021-04-04,1393877
Georgia,GEO,2021-04-05,1415768
Georgia,GEO,2021-04-06,1421747
Georgia,GEO,2021-04-07,1494480
Georgia,GEO,2021-04-08,1536865
Georgia,GEO,2021-04-09,1587661
Georgia,GEO,2021-04-10,1591591
Guam,GUM,2021-01-26,3803
Guam,GUM,2021-01-27,3869
Guam,GUM,2021-01-28,3969
Guam,GUM,2021-01-29,4358
Guam,GUM,2021-01-30,4499
Guam,GUM,2021-01-31,4499
Guam,GUM,2021-02-01,4736
Guam,GUM,2021-02-02,4936
Guam,GUM,2021-02-03,5108
Guam,GUM,2021-02-04,5108
Guam,GUM,2021-02-05,5321
Guam,GUM,2021-02-06,5581
Guam,GUM,2021-02-07,5820
Guam,GUM,2021-02-08,5838
Guam,GUM,2021-02-09,6260
Guam,GUM,2021-02-10,6873
Guam,GUM,2021-02-11,7711
Guam,GUM,2021-02-12,8955
Guam,GUM,2021-02-13,10117
Guam,GUM,2021-02-14,10688
Guam,GUM,2021-02-16,11266
Guam,GUM,2021-02-17,12251
Guam,GUM,2021-02-18,13311
Guam,GUM,2021-02-19,15150
Guam,GUM,2021-02-20,16104
Guam,GUM,2021-02-21,16121
Guam,GUM,2021-02-22,16858
Guam,GUM,2021-02-23,17334
Guam,GUM,2021-02-24,17963
Guam,GUM,2021-02-25,18611
Guam,GUM,2021-02-26,18631
Guam,GUM,2021-02-27,19538
Guam,GUM,2021-02-28,20223
Guam,GUM,2021-03-01,20263
Guam,GUM,2021-03-02,20367
Guam,GUM,2021-03-03,20382
Guam,GUM,2021-03-04,20683
Guam,GUM,2021-03-05,20823
Guam,GUM,2021-03-06,20849
Guam,GUM,2021-03-07,20851
Guam,GUM,2021-03-08,20924
Guam,GUM,2021-03-09,22200
Guam,GUM,2021-03-10,23824
Guam,GUM,2021-03-11,25258
Guam,GUM,2021-03-12,26580
Guam,GUM,2021-03-13,28020
Guam,GUM,2021-03-14,29000
Guam,GUM,2021-03-15,29082
Guam,GUM,2021-03-16,29293
Guam,GUM,2021-03-17,29677
Guam,GUM,2021-03-18,30003
Guam,GUM,2021-03-19,30371
Guam,GUM,2021-03-20,30452
Guam,GUM,2021-03-21,30466
Guam,GUM,2021-03-22,30724
Guam,GUM,2021-03-23,30997
Guam,GUM,2021-03-24,31123
Guam,GUM,2021-03-25,31248
Guam,GUM,2021-03-26,31458
Guam,GUM,2021-03-27,31613
Guam,GUM,2021-03-28,31736
Guam,GUM,2021-03-29,31791
Guam,GUM,2021-03-30,31865
Guam,GUM,2021-03-31,32133
Guam,GUM,2021-04-01,32234
Guam,GUM,2021-04-02,32472
Guam,GUM,2021-04-03,32739
Guam,GUM,2021-04-04,32792
Guam,GUM,2021-04-05,32837
Guam,GUM,2021-04-06,32894
Guam,GUM,2021-04-07,34041
Guam,GUM,2021-04-08,34813
Guam,GUM,2021-04-09,35635
Guam,GUM,2021-04-10,35792
Hawaii,,2021-01-15,7268
Hawaii,,2021-01-19,11319
Hawaii,,2021-01-20,13833
Hawaii,,2021-01-21,16132
Hawaii,,2021-01-22,16802
Hawaii,,2021-01-23,16802
Hawaii,,2021-01-24,16802
Hawaii,,2021-01-25,17795
Hawaii,,2021-01-26,17939
Hawaii,,2021-01-27,18544
Hawaii,,2021-01-28,19804
Hawaii,,2021-01-29,21736
Hawaii,,2021-01-30,23758
Hawaii,,2021-01-31,25868
Hawaii,,2021-02-01,27090
Hawaii,,2021-02-02,27156
Hawaii,,2021-02-03,28245
Hawaii,,2021-02-04,30573
Hawaii,,2021-02-05,33726
Hawaii,,2021-02-06,37054
Hawaii,,2021-02-07,40514
Hawaii,,2021-02-08,42472
Hawaii,,2021-02-09,42472
Hawaii,,2021-02-10,42472
Hawaii,,2021-02-11,49969
Hawaii,,2021-02-12,53976
Hawaii,,2021-02-13,58194
Hawaii,,2021-02-14,62239
Hawaii,,2021-02-16,68688
Hawaii,,2021-02-17,69799
Hawaii,,2021-02-18,73236
Hawaii,,2021-02-19,90892
Hawaii,,2021-02-20,96971
Hawaii,,2021-02-21,102818
Hawaii,,2021-02-22,107829
Hawaii,,2021-02-23,109100
Hawaii,,2021-02-24,113081
Hawaii,,2021-02-25,117638
Hawaii,,2021-02-26,123174
Hawaii,,2021-02-27,129821
Hawaii,,2021-02-28,136943
Hawaii,,2021-03-01,141240
Hawaii,,2021-03-02,143658
Hawaii,,2021-03-03,147853
Hawaii,,2021-03-04,154495
Hawaii,,2021-03-05,159646
Hawaii,,2021-03-06,165543
Hawaii,,2021-03-07,166634
Hawaii,,2021-03-08,174927
Hawaii,,2021-03-09,179965
Hawaii,,2021-03-10,184608
Hawaii,,2021-03-11,188723
Hawaii,,2021-03-12,193632
Hawaii,,2021-03-13,199012
Hawaii,,2021-03-14,202968
Hawaii,,2021-03-15,208017
Hawaii,,2021-03-16,211174
Hawaii,,2021-03-17,215871
Hawaii,,2021-03-18,219607
Hawaii,,2021-03-19,224113
Hawaii,,2021-03-20,228167
Hawaii,,2021-03-21,231477
Hawaii,,2021-03-22,232428
Hawaii,,2021-03-23,235147
Hawaii,,2021-03-24,238370
Hawaii,,2021-03-25,242800
Hawaii,,2021-03-26,250357
Hawaii,,2021-03-27,250944
Hawaii,,2021-03-28,251645
Hawaii,,2021-03-29,259463
Hawaii,,2021-03-30,262135
Hawaii,,2021-03-31,268481
Hawaii,,2021-04-01,276272
Hawaii,,2021-04-02,284689
Hawaii,,2021-04-03,290158
Hawaii,,2021-04-04,296651
Hawaii,,2021-04-05,299014
Hawaii,,2021-04-06,303429
Hawaii,,2021-04-07,311523
Hawaii,,2021-04-08,322180
Hawaii,,2021-04-09,334093
Hawaii,,2021-04-10,335003
Idaho,,2021-01-12,4308
Idaho,,2021-01-13,5653
Idaho,,2021-01-15,8843
Idaho,,2021-01-19,10165
Idaho,,2021-01-20,10738
Idaho,,2021-01-21,11760
Idaho,,2021-01-22,13075
Idaho,,2021-01-23,13711
Idaho,,2021-01-24,14059
Idaho,,2021-01-25,14419
Idaho,,2021-01-26,14627
Idaho,,2021-01-27,15443
Idaho,,2021-01-28,16724
Idaho,,2021-01-29,18970
Idaho,,2021-01-30,20148
Idaho,,2021-01-31,21636
Idaho,,2021-02-01,22468
Idaho,,2021-02-02,22725
Idaho,,2021-02-03,24171
Idaho,,2021-02-04,26345
Idaho,,2021-02-05,28970
Idaho,,2021-02-06,32011
Idaho,,2021-02-07,34322
Idaho,,2021-02-08,35910
Idaho,,2021-02-09,37002
Idaho,,2021-02-10,39608
Idaho,,2021-02-11,43231
Idaho,,2021-02-12,43231
Idaho,,2021-02-13,46516
Idaho,,2021-02-14,56629
Idaho,,2021-02-16,64687
Idaho,,2021-02-17,67805
Idaho,,2021-02-18,71408
Idaho,,2021-02-19,81497
Idaho,,2021-02-20,85566
Idaho,,2021-02-21,92265
Idaho,,2021-02-22,98837
Idaho,,2021-02-23,100979
Idaho,,2021-02-24,104666
Idaho,,2021-02-25,110960
Idaho,,2021-02-26,116397
Idaho,,2021-02-27,121491
Idaho,,2021-02-28,128072
Idaho,,2021-03-01,133284
Idaho,,2021-03-02,135920
Idaho,,2021-03-03,140583
Idaho,,2021-03-04,145396
Idaho,,2021-03-05,152239
Idaho,,2021-03-06,159634
Idaho,,2021-03-07,166775
Idaho,,2021-03-08,174479
Idaho,,2021-03-09,178260
Idaho,,2021-03-10,182275
Idaho,,2021-03-11,187365
Idaho,,2021-03-12,193479
Idaho,,2021-03-13,199911
Idaho,,2021-03-14,206561
Idaho,,2021-03-15,212093
Idaho,,2021-03-16,215214
Idaho,,2021-03-17,215734
Idaho,,2021-03-18,224667
Idaho,,2021-03-19,231173
Idaho,,2021-03-20,239114
Idaho,,2021-03-21,245010
Idaho,,2021-03-22,250274
Idaho,,2021-03-23,253930
Idaho,,2021-03-24,257701
Idaho,,2021-03-25,262073
Idaho,,2021-03-26,267877
Idaho,,2021-03-27,274190
Idaho,,2021-03-28,282222
Idaho,,2021-03-29,286879
Idaho,,2021-03-30,289287
Idaho,,2021-03-31,294187
Idaho,,2021-04-01,300140
Idaho,,2021-04-02,307549
Idaho,,2021-04-03,315017
Idaho,,2021-04-04,322082
Idaho,,2021-04-05,326938
Idaho,,2021-04-06,328309
Idaho,,2021-04-07,335812
Idaho,,2021-04-08,343296
Idaho,,2021-04-09,352163
Idaho,,2021-04-10,362093
Illinois,,2021-01-12,62757
Illinois,,2021-01-13,74186
Illinois,,2021-01-15,91248
Illinois,,2021-01-19,104533
Illinois,,2021-01-20,107651
Illinois,,2021-01-21,111933
Illinois,,2021-01-22,120754
Illinois,,2021-01-23,128907
Illinois,,2021-01-24,135330
Illinois,,2021-01-25,137465
Illinois,,2021-01-26,140394
Illinois,,2021-01-27,147925
Illinois,,2021-01-28,162086
Illinois,,2021-01-29,181063
Illinois,,2021-01-30,197643
Illinois,,2021-01-31,211528
Illinois,,2021-02-01,219095
Illinois,,2021-02-02,223026
Illinois,,2021-02-03,230850
Illinois,,2021-02-04,247763
Illinois,,2021-02-05,260248
Illinois,,2021-02-06,275276
Illinois,,2021-02-07,288458
Illinois,,2021-02-08,299201
Illinois,,2021-02-09,302923
Illinois,,2021-02-10,314687
Illinois,,2021-02-11,330108
Illinois,,2021-02-12,348826
Illinois,,2021-02-13,375992
Illinois,,2021-02-14,400340
Illinois,,2021-02-16,422981
Illinois,,2021-02-17,431310
Illinois,,2021-02-18,446598
Illinois,,2021-02-19,492551
Illinois,,2021-02-20,527382
Illinois,,2021-02-21,560403
Illinois,,2021-02-22,578393
Illinois,,2021-02-23,602595
Illinois,,2021-02-24,623117
Illinois,,2021-02-25,652316
Illinois,,2021-02-26,703902
Illinois,,2021-02-27,757754
Illinois,,2021-02-28,806078
Illinois,,2021-03-01,847352
Illinois,,2021-03-02,867812
Illinois,,2021-03-03,897827
Illinois,,2021-03-04,939034
Illinois,,2021-03-05,984808
Illinois,,2021-03-06,1050701
Illinois,,2021-03-07,1109123
Illinois,,2021-03-08,1153941
Illinois,,2021-03-09,1166993
Illinois,,2021-03-10,1200821
Illinois,,2021-03-11,1245707
Illinois,,2021-03-12,1329918
Illinois,,2021-03-13,1461858
Illinois,,2021-03-14,1462024
Illinois,,2021-03-15,1508375
Illinois,,2021-03-16,1551538
Illinois,,2021-03-17,1592976
Illinois,,2021-03-18,1637747
Illinois,,2021-03-19,1678369
Illinois,,2021-03-20,1723407
Illinois,,2021-03-21,1768206
Illinois,,2021-03-22,1797959
Illinois,,2021-03-23,1814376
Illinois,,2021-03-24,1840517
Illinois,,2021-03-25,1872114
Illinois,,2021-03-26,1905926
Illinois,,2021-03-27,1945476
Illinois,,2021-03-28,1996988
Illinois,,2021-03-29,2042458
Illinois,,2021-03-30,2060967
Illinois,,2021-03-31,2089452
Illinois,,2021-04-01,2140575
Illinois,,2021-04-02,2184228
Illinois,,2021-04-03,2243105
Illinois,,2021-04-04,2301352
Illinois,,2021-04-05,2346220
Illinois,,2021-04-06,2357970
Illinois,,2021-04-07,2400675
Illinois,,2021-04-08,2469095
Illinois,,2021-04-09,2544950
Illinois,,2021-04-10,2638915
Indian Health Svc,,2021-01-12,236
Indian Health Svc,,2021-01-13,323
Indian Health Svc,,2021-01-15,12730
Indian Health Svc,,2021-01-19,13348
Indian Health Svc,,2021-01-20,14874
Indian Health Svc,,2021-01-21,17778
Indian Health Svc,,2021-01-22,18985
Indian Health Svc,,2021-01-23,21677
Indian Health Svc,,2021-01-24,23643
Indian Health Svc,,2021-01-25,24145
Indian Health Svc,,2021-01-26,25502
Indian Health Svc,,2021-01-27,28995
Indian Health Svc,,2021-01-28,33645
Indian Health Svc,,2021-01-29,36548
Indian Health Svc,,2021-01-30,37890
Indian Health Svc,,2021-01-31,40602
Indian Health Svc,,2021-02-01,40917
Indian Health Svc,,2021-02-02,42503
Indian Health Svc,,2021-02-03,45751
Indian Health Svc,,2021-02-04,52748
Indian Health Svc,,2021-02-05,54966
Indian Health Svc,,2021-02-06,67885
Indian Health Svc,,2021-02-07,69477
Indian Health Svc,,2021-02-08,72334
Indian Health Svc,,2021-02-09,73708
